id,lawd_cd,jibun,umdnm,aptnm,aptdong,floor,buildyear,전용면적타입,전용면적,전용평수,deal_ym,dealyear,dealmonth,dealday,dealamount,buyergbn,cdealday,cdealtype,dealinggbn,estateagentsggnm,landcd,landleaseholdgbn,rgstdate,slergbn,fetched_at
39112,11200,1070,하왕십리동,센트라스,130,6,2016,40,40.94,12.4,202502,2025,2,19,91000,개인,,,중개거래,서울 성동구,,N,25.03.28,개인,2025-09-06 22:39:06.923 +0900
39113,11200,347,행당동,대림e-편한세상,113,8,2000,84,84.87,25.7,202502,2025,2,18,137000,개인,,,중개거래,서울 성동구,,N,25.03.24,개인,2025-09-06 22:39:06.923 +0900
39116,11200,1071,하왕십리동,왕십리자이,102,4,2017,59,59.99,18.2,202502,2025,2,16,125000,개인,,,중개거래,서울 성동구,,N,25.04.28,개인,2025-09-06 22:39:06.923 +0900
39117,11200,800,금호동4가,대우,103,5,2001,59,59.97,18.2,202502,2025,2,24,119500,개인,,,중개거래,서울 성동구,,N,25.06.09,개인,2025-09-06 22:39:06.923 +0900
39118,11200,1823,금호동1가,이편한세상금호파크힐스,113,2,2019,59,59.959,18.2,202502,2025,2,13,150000,개인,,,중개거래,서울 성동구,,N,25.04.18,개인,2025-09-06 22:39:06.923 +0900
39119,11200,346,행당동,행당한진타운,104,12,2000,59,59.96,18.2,202502,2025,2,15,116000,개인,,,중개거래,서울 성동구,,N,25.05.16,개인,2025-09-06 22:39:06.923 +0900
39120,11200,98,응봉동,금호현대,101,7,1990,59,59.91,18.2,202502,2025,2,12,90000,개인,,,중개거래,"서울 서초구, 서울 성동구",,N,25.06.05,개인,2025-09-06 22:39:06.923 +0900
39121,11200,344,행당동,신동아,6,15,1995,59,59.97,18.2,202502,2025,2,18,86000,개인,,,중개거래,서울 성동구,,N,25.05.16,개인,2025-09-06 22:39:06.923 +0900
39122,11200,346,행당동,행당한진타운,107,3,2000,59,59.96,18.2,202502,2025,2,12,109500,개인,,,중개거래,서울 성동구,,N,25.04.04,개인,2025-09-06 22:39:06.923 +0900
39123,11200,344,행당동,신동아,6,4,1995,59,59.97,18.2,202502,2025,2,8,86500,개인,,,중개거래,서울 성동구,,N,25.05.15,개인,2025-09-06 22:39:06.923 +0900
39124,11200,100,옥수동,옥수하이츠,109,18,1998,114,114.78,34.8,202502,2025,2,1,250000,개인,,,중개거래,서울 성동구,,N,25.05.29,개인,2025-09-06 22:39:06.923 +0900
39125,11200,784,마장동,세림,3,5,1986,72,72.84,22.1,202502,2025,2,6,91000,개인,,,중개거래,서울 성동구,,N,25.06.10,개인,2025-09-06 22:39:06.923 +0900
39126,11200,364,행당동,행당브라운스톤,,3,2005,84,84.94,25.7,202502,2025,2,22,126500,개인,,,중개거래,서울 성동구,,N,,개인,2025-09-06 22:39:06.923 +0900
39127,11200,1070,하왕십리동,센트라스,130,20,2016,40,40.94,12.4,202502,2025,2,20,93000,개인,,,중개거래,"서울 노원구, 서울 성동구",,N,25.04.14,개인,2025-09-06 22:39:06.923 +0900
39128,11200,428,옥수동,극동,8,3,1986,57,57.78,17.5,202502,2025,2,18,103000,개인,,,중개거래,서울 성동구,,N,25.05.30,개인,2025-09-06 22:39:06.923 +0900
39129,11200,15,응봉동,대림강변타운,111,13,2001,59,59.76,18.1,202502,2025,2,7,119000,개인,,,중개거래,서울 성동구,,N,25.04.29,개인,2025-09-06 22:39:06.923 +0900
39130,11200,633,금호동1가,벽산,305,5,2001,59,59.9,18.2,202502,2025,2,12,100000,개인,,,중개거래,서울 성동구,,N,25.05.23,개인,2025-09-06 22:39:06.923 +0900
39131,11200,819,마장동,마장동중앙하이츠,,4,1999,84,84.8,25.7,202502,2025,2,20,104000,개인,,,중개거래,서울 성동구,,N,,개인,2025-09-06 22:39:06.923 +0900
39132,11200,1215,금호동2가,금호자이1차,103,6,2012,59,59.99,18.2,202502,2025,2,15,136000,개인,,,중개거래,서울 성동구,,N,25.04.29,개인,2025-09-06 22:39:06.923 +0900
39133,11200,528,옥수동,옥수파크힐스101동~116동,112,14,2016,84,84.64,25.6,202502,2025,2,24,207000,개인,,,중개거래,"서울 성동구, 서울 영등포구",,N,25.05.12,개인,2025-09-06 22:39:06.923 +0900
39134,11200,709,성수동1가,대우2,103,1,1999,84,84.97,25.7,202502,2025,2,6,119500,개인,,,중개거래,서울 성동구,,N,25.04.09,개인,2025-09-06 22:39:06.923 +0900
39135,11200,346,행당동,행당한진타운,107,22,2000,59,59.96,18.2,202502,2025,2,22,115800,개인,,,중개거래,서울 성동구,,N,25.04.15,개인,2025-09-06 22:39:06.923 +0900
39137,11200,1215,금호동2가,금호자이1차,,14,2012,117,117.18,35.5,202502,2025,2,22,184000,개인,,,중개거래,서울 성동구,,N,,개인,2025-09-06 22:39:06.923 +0900
39138,11200,609-2,성수동2가,강변임광,101,9,2000,84,84.77,25.7,202502,2025,2,16,247000,개인,,,중개거래,"서울 서초구, 서울 성동구",,N,25.04.16,개인,2025-09-06 22:39:06.923 +0900
39139,11200,1,금호동2가,신금호파크자이,105,1,2016,59,59.98,18.2,202502,2025,2,8,131000,개인,,,중개거래,"서울 강남구, 서울 성동구",,N,25.06.30,개인,2025-09-06 22:39:06.923 +0900
39140,11200,1061,하왕십리동,왕십리풍림아이원,103,13,2004,59,59.936,18.2,202502,2025,2,10,101000,개인,,,중개거래,서울 성동구,,N,25.05.20,개인,2025-09-06 22:39:06.923 +0900
39141,11200,100,응봉동,대림(1차),6,15,1986,113,113.71,34.5,202502,2025,2,1,169000,개인,,,중개거래,서울 성동구,,N,25.05.19,개인,2025-09-06 22:39:06.923 +0900
39142,11200,1,금호동2가,신금호파크자이,109,10,2016,59,59.98,18.2,202502,2025,2,16,152000,개인,,,중개거래,서울 성동구,,N,25.04.29,개인,2025-09-06 22:39:06.923 +0900
39143,11200,235,금호동4가,서울숲2차푸르지오,208,12,2012,84,84.898,25.7,202502,2025,2,19,188800,개인,,,중개거래,서울 성동구,,N,25.05.21,개인,2025-09-06 22:39:06.923 +0900
39144,11200,1553,금호동4가,힐스테이트서울숲리버,103,8,2018,59,59.98,18.2,202502,2025,2,16,150000,개인,,,중개거래,"서울 성동구, 인천 부평구",,N,25.05.02,개인,2025-09-06 22:39:06.923 +0900
39145,11200,340,금호동4가,서울숲푸르지오,,12,2007,114,114.55,34.7,202502,2025,2,22,258000,개인,,,중개거래,서울 성동구,,N,,개인,2025-09-06 22:39:06.923 +0900
39146,11200,1553,금호동4가,힐스테이트서울숲리버,113,5,2018,84,84.83,25.7,202502,2025,2,15,185000,개인,,,중개거래,"서울 동대문구, 서울 성동구",,N,25.04.15,개인,2025-09-06 22:39:06.923 +0900
39147,11200,1823,금호동1가,이편한세상금호파크힐스,113,13,2019,84,84.932,25.7,202502,2025,2,22,185000,개인,,,중개거래,"서울 동대문구, 서울 성동구",,N,25.06.04,개인,2025-09-06 22:39:06.923 +0900
39148,11200,347,행당동,대림e-편한세상,119,10,2000,84,84.87,25.7,202502,2025,2,22,127000,개인,,,중개거래,서울 성동구,,N,25.05.15,개인,2025-09-06 22:39:06.923 +0900
39149,11200,347,행당동,대림e-편한세상,105,13,2000,59,59.96,18.2,202502,2025,2,22,105700,개인,,,중개거래,서울 성동구,,N,25.06.27,개인,2025-09-06 22:39:06.923 +0900
39150,11200,1215,금호동2가,금호자이1차,101,1,2012,84,84.98,25.8,202502,2025,2,22,140500,개인,,,중개거래,서울 성동구,,N,25.05.19,개인,2025-09-06 22:39:06.923 +0900
39151,11200,800,금호동4가,대우,109,12,2001,84,84.96,25.7,202502,2025,2,5,147000,개인,,,중개거래,서울 성동구,,N,25.05.29,개인,2025-09-06 22:39:06.923 +0900
39152,11200,1066,하왕십리동,텐즈힐(1단지),103,1,2015,129,129.34,39.2,202502,2025,2,22,187000,개인,,,중개거래,서울 성동구,,N,25.07.31,개인,2025-09-06 22:39:06.923 +0900
39153,11200,800,금호동4가,대우,109,11,2001,59,59.97,18.2,202502,2025,2,5,122000,개인,,,중개거래,서울 성동구,,N,25.05.29,개인,2025-09-06 22:39:06.923 +0900
39154,11200,528,옥수동,옥수파크힐스101동~116동,,5,2016,84,84.3,25.5,202502,2025,2,22,200000,개인,,,중개거래,"서울 성동구, 서울 중구",,N,,개인,2025-09-06 22:39:06.923 +0900
39155,11200,1070,하왕십리동,센트라스,129,6,2016,40,40.94,12.4,202502,2025,2,22,90000,개인,,,중개거래,서울 성동구,,N,25.06.02,개인,2025-09-06 22:39:06.923 +0900
39157,11200,1823,금호동1가,이편한세상금호파크힐스,101,10,2019,84,84.957,25.7,202502,2025,2,22,187000,개인,,,중개거래,서울 성동구,,N,25.04.30,개인,2025-09-06 22:39:06.923 +0900
39158,11200,1061,하왕십리동,왕십리풍림아이원,102,10,2004,59,59.936,18.2,202502,2025,2,22,102000,개인,,,중개거래,서울 성동구,,N,25.05.19,개인,2025-09-06 22:39:06.923 +0900
39159,11200,1066,하왕십리동,텐즈힐(1단지),110,9,2015,59,59.88,18.1,202502,2025,2,18,150000,개인,,,중개거래,서울 성동구,,N,25.05.22,개인,2025-09-06 22:39:06.923 +0900
39160,11200,1052,하왕십리동,금호베스트빌,106,5,2001,84,84.97,25.7,202502,2025,2,14,97000,개인,,,중개거래,서울 성동구,,N,25.04.11,개인,2025-09-06 22:39:06.923 +0900
39161,11200,1070,하왕십리동,센트라스,130,21,2016,40,40.94,12.4,202502,2025,2,15,94000,개인,,,중개거래,서울 성동구,,N,25.04.24,개인,2025-09-06 22:39:06.923 +0900
39162,11200,1070,하왕십리동,센트라스,111,7,2016,59,59.94,18.2,202502,2025,2,21,150000,개인,,,중개거래,서울 성동구,,N,25.06.04,개인,2025-09-06 22:39:06.923 +0900
39163,11200,1,금호동2가,신금호파크자이,101,10,2016,59,59.98,18.2,202502,2025,2,21,150000,개인,,,중개거래,서울 성동구,,N,25.05.02,개인,2025-09-06 22:39:06.923 +0900
39164,11200,1052,하왕십리동,금호베스트빌,106,12,2001,59,59.79,18.1,202502,2025,2,22,80800,개인,,,중개거래,서울 성동구,,N,25.06.19,개인,2025-09-06 22:39:06.923 +0900
39165,11200,1662,금호동3가,금호한신,103,12,2005,59,59.99,18.2,202502,2025,2,21,101500,개인,,,중개거래,서울 성동구,,N,25.05.07,개인,2025-09-06 22:39:06.923 +0900
39166,11200,349,행당동,서울숲 한신 더 휴,104,6,2003,59,59.91,18.2,202502,2025,2,8,119500,개인,,,중개거래,서울 성동구,,N,25.05.16,개인,2025-09-06 22:39:06.923 +0900
39169,11200,346,행당동,행당한진타운,,15,2000,59,59.96,18.2,202502,2025,2,18,111000,개인,,,중개거래,서울 성동구,,N,,개인,2025-09-06 22:39:06.923 +0900
39170,11200,1,금호동2가,신금호파크자이,109,2,2016,84,84.98,25.8,202502,2025,2,8,164500,개인,,,중개거래,서울 성동구,,N,25.06.30,개인,2025-09-06 22:39:06.923 +0900
39171,11200,380,행당동,서울숲리버뷰자이,102,11,2018,84,84.96,25.7,202502,2025,2,20,198000,개인,,,중개거래,서울 성동구,,N,25.08.14,개인,2025-09-06 22:39:06.923 +0900
39173,11200,347,행당동,대림e-편한세상,112,14,2000,84,84.87,25.7,202502,2025,2,14,134000,개인,,,중개거래,서울 성동구,,N,25.04.28,개인,2025-09-06 22:39:06.923 +0900
39174,11200,346,행당동,행당한진타운,104,9,2000,59,59.96,18.2,202502,2025,2,20,115000,개인,,,중개거래,"서울 마포구, 서울 성동구",,N,25.05.30,개인,2025-09-06 22:39:06.923 +0900
39175,11200,428,옥수동,극동,6,10,1986,84,84.74,25.7,202502,2025,2,15,144000,개인,,,중개거래,서울 성동구,,N,25.04.30,개인,2025-09-06 22:39:06.923 +0900
39176,11200,1002,하왕십리동,왕십리KCC스위첸,102,13,2016,64,64.236,19.5,202502,2025,2,14,111000,개인,,,중개거래,서울 성동구,,N,25.04.28,개인,2025-09-06 22:39:06.923 +0900
39177,11200,817,마장동,삼성,105,10,1996,59,59.76,18.1,202502,2025,2,8,92500,개인,,,중개거래,서울 성동구,,N,25.04.21,개인,2025-09-06 22:39:06.923 +0900
39178,11200,15,응봉동,대림강변타운,102,1,2001,59,59.76,18.1,202502,2025,2,14,99500,개인,,,중개거래,서울 성동구,,N,25.04.18,개인,2025-09-06 22:39:06.923 +0900
39179,11200,1217,금호동2가,래미안하이리버,,4,2012,59,59.99,18.2,202502,2025,2,6,135000,개인,,,중개거래,서울 성동구,,N,,개인,2025-09-06 22:39:06.923 +0900
39180,11200,147,행당동,서울숲삼부아파트,106,1,1998,84,84.09,25.5,202502,2025,2,13,149000,개인,,,중개거래,서울 성동구,,N,25.02.28,개인,2025-09-06 22:39:06.923 +0900
39181,11200,843,성수동2가,서울숲힐스테이트,101,17,2009,117,117.13,35.5,202502,2025,2,8,290000,개인,,,중개거래,서울 성동구,,N,25.05.14,개인,2025-09-06 22:39:06.923 +0900
39182,11200,817,마장동,삼성,102,2,1996,84,84.93,25.7,202502,2025,2,8,109500,개인,,,중개거래,서울 성동구,,N,25.04.21,개인,2025-09-06 22:39:06.923 +0900
39183,11200,685-700,성수동1가,아크로서울포레스트,A동,32,2020,159,159.603,48.4,202502,2025,2,4,1350000,개인,,,중개거래,서울 강남구,,N,25.04.07,개인,2025-09-06 22:39:06.923 +0900
39184,11200,349,행당동,서울숲 한신 더 휴,108,20,2003,59,59.91,18.2,202502,2025,2,19,123500,개인,,,중개거래,서울 성동구,,N,25.03.25,개인,2025-09-06 22:39:06.923 +0900
39186,11200,1331,금호동3가,두산,,9,1994,84,84.99,25.8,202502,2025,2,15,125500,개인,25.02.24,O,중개거래,서울 성동구,,N,,개인,2025-09-06 22:39:06.923 +0900
39187,11200,349,행당동,서울숲 한신 더 휴,115,22,2003,84,84.95,25.7,202502,2025,2,12,146500,개인,,,중개거래,"서울 서초구, 서울 성동구",,N,25.04.30,개인,2025-09-06 22:39:06.923 +0900
39188,11200,1,금호동2가,신금호파크자이,105,19,2016,59,59.98,18.2,202502,2025,2,19,152500,개인,,,중개거래,서울 성동구,,N,25.05.29,개인,2025-09-06 22:39:06.923 +0900
39189,11200,436-6,옥수동,화이트캐슬,,2,2005,128,128.55,39.0,202502,2025,2,14,200000,개인,,,직거래,,,N,,개인,2025-09-06 22:39:06.923 +0900
39190,11200,1215,금호동2가,금호자이1차,104,15,2012,84,84.98,25.8,202502,2025,2,4,153000,개인,,,중개거래,서울 성동구,,N,25.06.16,개인,2025-09-06 22:39:06.923 +0900
39191,11200,349,행당동,서울숲 한신 더 휴,107,5,2003,84,84.95,25.7,202502,2025,2,7,137300,개인,,,중개거래,서울 성동구,,N,25.04.21,개인,2025-09-06 22:39:06.923 +0900
39192,11200,4,옥수동,현대,106,5,1990,84,84.9,25.7,202502,2025,2,4,157500,개인,,,중개거래,서울 성동구,,N,25.04.30,개인,2025-09-06 22:39:06.923 +0900
39193,11200,235,금호동4가,서울숲2차푸르지오,204,7,2012,59,59.907,18.2,202502,2025,2,15,175000,개인,,,중개거래,서울 성동구,,N,25.05.29,개인,2025-09-06 22:39:06.923 +0900
39194,11200,1553,금호동4가,힐스테이트서울숲리버,111,5,2018,114,114.89,34.8,202502,2025,2,14,240000,개인,,,중개거래,서울 성동구,,N,25.04.25,개인,2025-09-06 22:39:06.923 +0900
39195,11200,258,하왕십리동,벽산,103,4,1996,114,114.46,34.7,202502,2025,2,8,121000,개인,,,중개거래,서울 성동구,,N,25.03.31,개인,2025-09-06 22:39:06.923 +0900
39196,11200,800,금호동4가,대우,109,20,2001,59,59.97,18.2,202502,2025,2,18,123000,개인,,,중개거래,서울 성동구,,N,25.05.16,개인,2025-09-06 22:39:06.923 +0900
39197,11200,286,성수동2가,성수우방2차아파트,,6,1999,84,84.645,25.7,202502,2025,2,2,123500,개인,,,중개거래,서울 성동구,,N,25.05.09,개인,2025-09-06 22:39:06.923 +0900
39198,11200,1052,하왕십리동,금호베스트빌,105,1,2001,84,84.97,25.7,202502,2025,2,15,93000,개인,,,중개거래,"서울 노원구, 서울 성동구",,N,25.05.02,개인,2025-09-06 22:39:06.923 +0900
39199,11200,1217,금호동2가,래미안하이리버,109,19,2012,59,59.99,18.2,202502,2025,2,18,143000,개인,,,중개거래,서울 성동구,,N,25.05.09,개인,2025-09-06 22:39:06.923 +0900
39201,11200,428,옥수동,극동,6,11,1986,84,84.74,25.7,202502,2025,2,16,144500,개인,,,중개거래,서울 성동구,,N,25.07.08,개인,2025-09-06 22:39:06.923 +0900
39202,11200,346,행당동,행당한진타운,109,2,2000,59,59.96,18.2,202502,2025,2,12,106200,개인,,,중개거래,서울 성동구,,N,25.06.13,개인,2025-09-06 22:39:06.923 +0900
39203,11200,349,행당동,서울숲 한신 더 휴,105,3,2003,84,84.95,25.7,202502,2025,2,5,136000,개인,,,중개거래,서울 성동구,,N,25.05.09,개인,2025-09-06 22:39:06.923 +0900
39204,11200,15,응봉동,대림강변타운,102,4,2001,59,59.76,18.1,202502,2025,2,15,108000,개인,,,중개거래,서울 성동구,,N,25.04.08,개인,2025-09-06 22:39:06.923 +0900
39206,11200,349,행당동,서울숲 한신 더 휴,107,16,2003,84,84.95,25.7,202502,2025,2,10,136000,개인,,,중개거래,서울 성동구,,N,25.07.31,개인,2025-09-06 22:39:06.923 +0900
39207,11200,377,행당동,서울숲더샵,102,11,2014,101,101.45,30.7,202502,2025,2,15,197500,개인,,,중개거래,서울 성동구,,N,25.04.11,개인,2025-09-06 22:39:06.923 +0900
39208,11200,250,옥수동,옥수삼성,101,16,1999,59,59.7,18.1,202502,2025,2,12,134700,개인,,,중개거래,서울 성동구,,N,25.05.30,개인,2025-09-06 22:39:06.923 +0900
39209,11200,811,상왕십리동,텐즈힐(2단지),211,4,2014,84,84.92,25.7,202502,2025,2,15,165000,개인,,,중개거래,서울 성동구,,N,25.04.22,개인,2025-09-06 22:39:06.923 +0900
39210,11200,1052,하왕십리동,금호베스트빌,106,4,2001,59,59.79,18.1,202502,2025,2,4,86000,개인,,,중개거래,서울 성동구,,N,25.04.08,개인,2025-09-06 22:39:06.923 +0900
39211,11200,1066,하왕십리동,텐즈힐(1단지),104,12,2015,129,129.34,39.2,202502,2025,2,6,203500,개인,,,중개거래,서울 성동구,,N,25.05.07,개인,2025-09-06 22:39:06.923 +0900
39212,11200,1071,하왕십리동,왕십리자이,102,2,2017,84,84.99,25.8,202502,2025,2,7,136000,개인,,,중개거래,서울 성동구,,N,25.05.29,개인,2025-09-06 22:39:06.923 +0900
39214,11200,1071,하왕십리동,왕십리자이,103,3,2017,59,59.99,18.2,202502,2025,2,17,124500,개인,,,중개거래,서울 성동구,,N,25.04.24,개인,2025-09-06 22:39:06.923 +0900
39215,11200,98,응봉동,금호현대,104,5,1990,59,59.91,18.2,202502,2025,2,15,95000,개인,,,중개거래,서울 성동구,,N,25.04.09,개인,2025-09-06 22:39:06.923 +0900
39216,11200,250,옥수동,옥수삼성,101,4,1999,59,59.7,18.1,202502,2025,2,2,134000,개인,,,중개거래,서울 성동구,,N,25.05.26,개인,2025-09-06 22:39:06.923 +0900
39217,11200,250,옥수동,옥수삼성,103,15,1999,59,59.7,18.1,202502,2025,2,27,145000,개인,,,중개거래,서울 성동구,,N,25.05.28,개인,2025-09-06 22:39:06.923 +0900
39218,11200,1500,금호동1가,금호삼성래미안,302,10,2001,59,59.95,18.2,202502,2025,2,15,114500,개인,,,중개거래,서울 성동구,,N,25.05.02,개인,2025-09-06 22:39:06.923 +0900
39220,11200,1,금호동2가,신금호파크자이,107,7,2016,84,84.98,25.8,202502,2025,2,14,176500,개인,,,중개거래,서울 성동구,,N,25.05.29,개인,2025-09-06 22:39:06.923 +0900
39221,11200,346,행당동,행당한진타운,103,20,2000,59,59.96,18.2,202502,2025,2,11,110500,개인,,,중개거래,"서울 노원구, 서울 성동구",,N,25.02.27,개인,2025-09-06 22:39:06.923 +0900
39222,11200,1070,하왕십리동,센트라스,129,8,2016,59,59.93,18.2,202502,2025,2,15,146000,개인,,,중개거래,"서울 관악구, 서울 성동구",,N,25.03.26,개인,2025-09-06 22:39:06.923 +0900
39223,11200,561,옥수동,래미안 옥수 리버젠,109,9,2012,59,59.98,18.2,202502,2025,2,16,175500,개인,,,중개거래,서울 성동구,,N,25.05.12,개인,2025-09-06 22:39:06.923 +0900
39224,11200,1061,하왕십리동,왕십리풍림아이원,103,1,2004,59,59.936,18.2,202502,2025,2,16,93000,개인,,,중개거래,서울 성동구,,N,25.04.28,개인,2025-09-06 22:39:06.923 +0900
39225,11200,376,행당동,서울숲행당푸르지오,,2,2011,59,59.81,18.1,202502,2025,2,15,120000,개인,,,중개거래,서울 성동구,,N,,개인,2025-09-06 22:39:06.923 +0900
39226,11200,346,행당동,행당한진타운,104,17,2000,59,59.96,18.2,202502,2025,2,15,109500,개인,,,중개거래,서울 성동구,,N,25.05.20,개인,2025-09-06 22:39:06.923 +0900
39227,11200,528,옥수동,옥수파크힐스101동~116동,106,14,2016,59,59.88,18.1,202502,2025,2,4,180000,개인,,,중개거래,서울 성동구,,N,25.03.31,개인,2025-09-06 22:39:06.923 +0900
39228,11200,561,옥수동,래미안 옥수 리버젠,107,11,2012,59,59.25,18.0,202502,2025,2,15,167000,개인,,,중개거래,서울 성동구,,N,25.04.29,개인,2025-09-06 22:39:06.923 +0900
39229,11200,917,금호동3가,금호1차푸르지오,104,12,2005,59,59.97,18.2,202502,2025,2,15,114500,개인,,,중개거래,서울 성동구,,N,25.05.12,개인,2025-09-06 22:39:06.923 +0900
39231,11200,235,금호동4가,서울숲2차푸르지오,209,14,2012,84,84.776,25.7,202502,2025,2,14,190000,개인,,,중개거래,서울 성동구,,N,25.04.30,개인,2025-09-06 22:39:06.923 +0900
39232,11200,340,금호동4가,서울숲푸르지오,102,10,2007,114,114.8,34.8,202502,2025,2,10,250000,개인,,,중개거래,서울 성동구,,N,25.05.30,개인,2025-09-06 22:39:06.923 +0900
39233,11200,340,금호동4가,서울숲푸르지오,119,13,2007,59,59.99,18.2,202502,2025,2,8,156000,개인,,,중개거래,서울 성동구,,N,25.04.18,개인,2025-09-06 22:39:06.923 +0900
39234,11200,708,성수동1가,동아그린,101,1,1999,58,58.32,17.7,202502,2025,2,8,91000,개인,,,중개거래,"경기 의정부시, 서울 성동구",,N,25.04.04,개인,2025-09-06 22:39:06.923 +0900
39235,11200,346,행당동,행당한진타운,113,13,2000,84,84.71,25.7,202502,2025,2,13,145500,개인,,,중개거래,서울 성동구,,N,25.05.30,개인,2025-09-06 22:39:06.923 +0900
39236,11200,633,금호동1가,벽산,305,19,2001,59,59.9,18.2,202502,2025,2,9,104000,개인,,,중개거래,"서울 강동구, 서울 성동구",,N,25.05.30,개인,2025-09-06 22:39:06.923 +0900
39237,11200,364,행당동,행당브라운스톤,103,10,2005,59,59.27,18.0,202502,2025,2,5,107000,개인,,,중개거래,서울 성동구,,N,25.04.30,개인,2025-09-06 22:39:06.923 +0900
39238,11200,830,성수동2가,강변금호타운,102,8,1994,59,59.67,18.1,202502,2025,2,8,190000,개인,,,중개거래,경기 안양시 동안구,,N,25.04.30,개인,2025-09-06 22:39:06.923 +0900
39240,11200,917,금호동3가,금호1차푸르지오,105,12,2005,59,59.97,18.2,202502,2025,2,3,69000,개인,,,직거래,,,N,25.02.13,개인,2025-09-06 22:39:06.923 +0900
39241,11200,340,금호동4가,서울숲푸르지오,119,18,2007,59,59.99,18.2,202502,2025,2,5,144500,개인,,,중개거래,서울 성동구,,N,25.02.25,개인,2025-09-06 22:39:06.923 +0900
39243,11200,843,성수동2가,서울숲힐스테이트,105,2,2009,57,57.49,17.4,202502,2025,2,3,165000,개인,,,중개거래,서울 성동구,,N,25.04.30,개인,2025-09-06 22:39:06.923 +0900
39244,11200,235,금호동4가,서울숲2차푸르지오,211,7,2012,59,59.839,18.1,202502,2025,2,6,161500,개인,,,중개거래,서울 성동구,,N,25.04.30,개인,2025-09-06 22:39:06.923 +0900
39245,11200,377,행당동,서울숲더샵,101,39,2014,84,84.18,25.5,202502,2025,2,4,175500,개인,,,중개거래,"서울 성동구, 서울 영등포구",,N,25.02.12,개인,2025-09-06 22:39:06.923 +0900
39246,11200,1066,하왕십리동,텐즈힐(1단지),113,12,2015,84,84.88,25.7,202502,2025,2,7,173000,개인,,,중개거래,서울 성동구,,N,25.03.31,개인,2025-09-06 22:39:06.923 +0900
39247,11200,376,행당동,서울숲행당푸르지오,109,11,2011,84,84.74,25.7,202502,2025,2,1,129500,개인,,,중개거래,"서울 강남구, 서울 성동구",,N,25.05.20,개인,2025-09-06 22:39:06.923 +0900
39248,11200,377,행당동,서울숲더샵,101,10,2014,84,84.18,25.5,202502,2025,2,1,162500,개인,,,중개거래,서울 성동구,,N,25.02.28,개인,2025-09-06 22:39:06.923 +0900
39249,11200,1071,하왕십리동,왕십리자이,106,14,2017,59,59.99,18.2,202502,2025,2,1,124800,개인,,,중개거래,서울 성동구,,N,25.03.14,개인,2025-09-06 22:39:06.923 +0900
39250,11200,315,사근동,한양마이라움,,2,2018,18,18.36,5.6,202502,2025,2,7,15600,개인,,,중개거래,서울 성동구,,N,25.02.14,개인,2025-09-06 22:39:06.923 +0900
39251,11200,98,응봉동,금호현대,101,8,1990,59,59.91,18.2,202502,2025,2,1,91800,개인,,,중개거래,서울 성동구,,N,25.04.17,개인,2025-09-06 22:39:06.923 +0900
39252,11200,347,행당동,대림e-편한세상,133,8,2000,59,59.96,18.2,202502,2025,2,4,111500,개인,,,중개거래,서울 성동구,,N,25.04.03,개인,2025-09-06 22:39:06.923 +0900
39253,11200,1823,금호동1가,이편한세상금호파크힐스,108,8,2019,84,84.982,25.8,202502,2025,2,8,182000,개인,,,중개거래,서울 성동구,,N,25.04.21,개인,2025-09-06 22:39:06.923 +0900
39254,11200,60,옥수동,풍림아이원,103,8,2004,84,84.767,25.7,202502,2025,2,8,192500,개인,,,중개거래,"서울 서초구, 서울 성동구",,N,25.03.04,개인,2025-09-06 22:39:06.923 +0900
39255,11200,1052,하왕십리동,금호베스트빌,106,10,2001,59,59.79,18.1,202502,2025,2,8,79000,개인,,,중개거래,서울 성동구,,N,25.06.02,개인,2025-09-06 22:39:06.923 +0900
39256,11200,1058,하왕십리동,극동미라주,102,8,2001,59,59.4,18.0,202502,2025,2,1,84800,개인,,,중개거래,서울 성동구,,N,25.04.17,개인,2025-09-06 22:39:06.923 +0900
39257,11200,834,성수동2가,현대I-PARK,102,12,2003,116,116.22,35.2,202502,2025,2,7,171300,개인,,,중개거래,서울 성동구,,N,25.04.25,개인,2025-09-06 22:39:06.923 +0900
39258,11200,344,행당동,신동아,6,3,1995,59,59.97,18.2,202502,2025,2,5,82600,개인,,,중개거래,서울 성동구,,N,25.04.18,개인,2025-09-06 22:39:06.923 +0900
39259,11200,199,사근동,중앙하이츠,101,10,1989,71,71.85,21.8,202502,2025,2,2,76700,개인,,,중개거래,"서울 동대문구, 서울 성동구",,N,25.02.17,개인,2025-09-06 22:39:06.923 +0900
39260,11200,818,마장동,현대,106,17,1998,84,84.91,25.7,202502,2025,2,6,105500,개인,,,중개거래,서울 성동구,,N,25.02.17,개인,2025-09-06 22:39:06.923 +0900
39261,11200,100,응봉동,대림(1차),3,1,1986,113,113.71,34.5,202502,2025,2,3,158400,개인,,,중개거래,서울 성동구,,N,25.04.10,개인,2025-09-06 22:39:06.923 +0900
39262,11200,250,옥수동,옥수삼성,101,15,1999,59,59.7,18.1,202502,2025,2,5,138500,개인,,,중개거래,서울 성동구,,N,25.03.28,개인,2025-09-06 22:39:06.923 +0900
39263,11200,784,마장동,세림,2,11,1986,84,84.93,25.7,202502,2025,2,5,100000,개인,,,중개거래,서울 성동구,,N,25.02.06,개인,2025-09-06 22:39:06.923 +0900
